country,year,total_energy_twh,per_capita_energy_kwh,renewable_share_pct,fossil_dependency_pct,industrial_energy_pct,household_energy_pct,carbon_emissions_mt,energy_price,renewable_ratio,fossil_ratio,other_sector_pct,pollution_score,green_dominance
Brazil,2008,3748.91,13876.34,23.83,12.73,26.76,37.57,224.06,0.31,0.24,0.13,35.67,0.0598,1.85
Australia,2024,4210.46,33353.44,15.11,63.82,28.12,17.18,2998.7,0.41,0.15,0.64,54.70,0.7122,0.23
Japan,2009,6323.97,6355.8,60.21,76.88,36.96,31.33,4071.13,0.21,0.60,0.77,31.71,0.6438,0.78
UK,2002,9153.83,30291.46,68.44,31.49,22.43,22.88,4338.11,0.32,0.68,0.31,54.69,0.4739,2.19
Japan,2002,458.23,49231.83,62.53,28.08,58.62,34.84,1631.78,0.46,0.63,0.28,6.54,3.5611,2.25
UK,2019,2512.24,14945.96,83.6,41.36,42.39,31.03,2325.77,0.24,0.84,0.41,26.58,0.9258,2.05
Russia,2022,2017.79,42479.74,17.38,53.4,52.53,13.69,222.7,0.31,0.17,0.53,33.78,0.1104,0.32
UK,2015,5072.71,49879.78,32.19,23.23,50.9,23.49,3959.34,0.4,0.32,0.23,25.61,0.7805,1.39
Japan,2002,4354.04,29633.43,34.29,66.23,46.43,17.79,666.63,0.16,0.34,0.66,35.78,0.1531,0.52
UK,2009,7317.47,15815.35,24.73,23.9,56.18,31.41,2169,0.1,0.25,0.24,12.41,0.2964,1.04
Russia,2023,2499.92,33839.8,17.09,10.38,56.1,26.34,4954.5,0.36,0.17,0.10,17.56,1.9819,1.70
Russia,2010,5985.53,42319.99,46.37,46.7,25.11,20.21,4592.8,0.22,0.46,0.47,54.68,0.7673,0.98
USA,2007,8850.19,8981.84,75.93,18.06,56.08,19.88,1683.62,0.22,0.76,0.18,24.04,0.1902,4.22
UK,2005,9115.71,22899.53,86.14,58.88,40.96,13.43,1158.21,0.47,0.86,0.59,45.61,0.1271,1.46
Brazil,2019,9591.97,16299.79,15.99,21.72,30.72,16.41,1295.88,0.23,0.16,0.22,52.87,0.1351,0.73
Germany,2010,7755.29,14526.27,74.97,67.22,44.34,31.4,3439.69,0.48,0.75,0.67,24.26,0.4435,1.12
China,2020,9069.28,43110.65,75.09,42.93,31.24,28.3,3642.7,0.1,0.75,0.43,40.46,0.4017,1.74
Russia,2011,2421.86,21371.87,38.06,49.64,39.16,20.67,1121.64,0.2,0.38,0.50,40.17,0.4631,0.76
India,2015,2056.05,17284.28,14.35,23.06,52.66,35.08,1237.95,0.36,0.14,0.23,12.26,0.6021,0.61
Germany,2017,164.23,30373.77,89.15,20.27,21.29,24.53,1650.78,0.11,0.89,0.20,54.18,10.0516,4.45
Canada,2012,7097.76,11360.38,60.73,54.19,27.32,33.83,2194.23,0.22,0.61,0.54,38.85,0.3091,1.13
UK,2021,9380.93,11879.73,88.49,27.88,58.26,33.44,4591.48,0.43,0.88,0.28,8.30,0.4894,3.14
Japan,2002,1950.66,26254.29,46.11,37.01,37.8,35.44,181.21,0.39,0.46,0.37,26.76,0.0929,1.24
China,2014,6405.74,20759,38.59,43.56,32.13,35.49,3209.08,0.18,0.39,0.44,32.38,0.5010,0.89
India,2021,7489.95,15101.63,26.01,26.07,56.93,30.37,4315.4,0.21,0.26,0.26,12.70,0.5762,1.00
Germany,2020,9283.38,3170.58,88.6,65.68,56.45,32.48,3630.65,0.28,0.89,0.66,11.07,0.3911,1.35
UK,2013,6503.92,26278.32,26.53,75.76,21.77,33.31,1122.87,0.38,0.27,0.76,44.92,0.1726,0.36
USA,2017,9705.91,40922.16,7.02,40.23,34.5,15.07,2409.9,0.12,0.07,0.40,50.43,0.2483,0.18
Canada,2013,3512.26,42643.17,48.56,74.23,56.51,19.01,4555.89,0.29,0.49,0.74,24.48,1.2971,0.66
China,2004,3564.29,12154.28,37.05,71.79,27.19,13.13,622.8,0.08,0.37,0.72,59.68,0.1747,0.51
Brazil,2020,5475.82,30182.24,27.22,21.62,43.13,15.68,4938.18,0.23,0.27,0.22,41.19,0.9018,1.23
USA,2013,3896.67,42866.12,58.94,22.14,32.83,33.35,760.94,0.14,0.59,0.22,33.82,0.1953,2.68
India,2024,114.11,20731.93,35.96,43.42,49.46,38.41,754.97,0.19,0.36,0.43,12.13,6.6162,0.84
China,2007,7344.54,46640.77,39.19,46.81,26.33,30.21,4073.65,0.2,0.39,0.47,43.46,0.5547,0.83
USA,2022,7542,45197.44,6.96,33.88,43.84,36.58,4150.32,0.4,0.07,0.34,19.58,0.5503,0.21
Canada,2014,7495.05,10802.63,55.07,31.9,20,19.54,237.7,0.17,0.55,0.32,60.46,0.0317,1.72
Brazil,2014,3515.7,13318.76,15.38,40.2,30.1,35.37,883.11,0.35,0.15,0.40,34.53,0.2512,0.38
USA,2018,5270.67,9431.88,23.17,58.33,26.49,20.16,4745.21,0.29,0.23,0.58,53.35,0.9003,0.40
Australia,2019,3663.74,10204.69,65.96,15.91,28.39,36.83,1432.76,0.41,0.66,0.16,34.78,0.3911,4.13
Brazil,2005,258.76,45439.17,31.63,59.74,54.42,33.94,110.59,0.19,0.32,0.60,11.64,0.4274,0.53
India,2018,5668.24,46591.33,18.87,74.84,56.59,39.51,1307.51,0.5,0.19,0.75,3.90,0.2307,0.25
Canada,2024,1325.23,3068.91,54.08,63.45,50.2,34.82,3690.39,0.18,0.54,0.63,14.98,2.7847,0.86
UK,2007,892.41,29883.37,23.27,23.42,43.6,21.95,4586.44,0.31,0.23,0.23,34.45,5.1394,1.00
Japan,2005,7579.44,28429.46,28.03,16.12,29.23,13.3,818.03,0.33,0.28,0.16,57.47,0.1079,1.75
Japan,2019,194.11,19832.11,57.81,44.33,30.99,36.23,1160.85,0.29,0.58,0.44,32.78,5.9804,1.32
Japan,2022,9594.18,31769.03,67.89,76.95,32.4,27.14,2235.58,0.44,0.68,0.77,40.46,0.2330,0.88
China,2014,5201.03,47394.71,67.87,67.33,51.08,35.74,3754.1,0.1,0.68,0.67,13.18,0.7218,1.01
India,2002,9831.86,8927.62,45.99,49.39,30.12,21.61,3310.55,0.32,0.46,0.49,48.27,0.3367,0.94
Canada,2009,674.18,6460.34,43.62,20.01,58.94,10.87,1671.29,0.28,0.44,0.20,30.19,2.4790,2.20
Brazil,2014,5876.94,2152.83,71.95,59.97,51.86,11.57,378.44,0.24,0.72,0.60,36.57,0.0644,1.20
China,2023,3558.34,18509.75,21.41,66.91,59.99,30.11,1302.16,0.21,0.21,0.67,9.90,0.3659,0.31
India,2015,8450.48,17212.61,17.94,75.45,38.37,13.43,1136.84,0.12,0.18,0.75,48.20,0.1345,0.24
UK,2016,3676.11,21825.57,61.5,52.85,43.57,32.36,154.22,0.34,0.62,0.53,24.07,0.0420,1.17
Australia,2018,2678.83,25413.85,39.81,46.01,31.22,22.58,4876.45,0.1,0.40,0.46,46.20,1.8204,0.87
Canada,2010,8589.78,38012.29,65.35,53.34,44.15,26.89,1314.09,0.42,0.65,0.53,28.96,0.1530,1.23
Japan,2015,3809.07,19909.61,26.81,76.03,58.96,34.04,4190.85,0.25,0.27,0.76,7.00,1.1002,0.36
USA,2004,266.65,16865.35,32.61,53.97,21.22,17.59,2450.06,0.32,0.33,0.54,61.19,9.1883,0.61
Canada,2004,3963.86,41430.5,81.22,28.03,31.57,22.39,4862.84,0.09,0.81,0.28,46.04,1.2268,2.89
Russia,2013,6579.77,42564.94,40.84,54.53,31.25,31.89,790.29,0.09,0.41,0.55,36.86,0.1201,0.75
India,2017,2618.16,12021.92,55.23,71.58,59.29,37.55,597.83,0.16,0.55,0.72,3.16,0.2283,0.76
Germany,2007,4376.68,16076.26,14.07,49.69,25.31,18.71,62.19,0.4,0.14,0.50,55.98,0.0142,0.28
UK,2004,661.48,41343.26,20.2,45.19,52.49,28.68,3606.31,0.27,0.20,0.45,18.83,5.4519,0.44
Australia,2006,5922.12,4430.71,8.05,61.34,30.98,38.54,1566.56,0.19,0.08,0.61,30.48,0.2645,0.13
UK,2015,7587.32,16629.42,41.07,56.27,54.42,29.47,4358.26,0.43,0.41,0.56,16.11,0.5744,0.73
Canada,2022,4191.79,22693.33,89.06,13.97,39.51,36.78,3187.33,0.14,0.89,0.14,23.71,0.7604,6.36
Germany,2013,4260.3,9760.04,79.28,60.77,29.69,38.19,2908.29,0.17,0.79,0.61,32.12,0.6826,1.30
Russia,2004,974,9405.75,58.8,38.53,48.39,37.88,2460.11,0.4,0.59,0.39,13.73,2.5258,1.51
Brazil,2023,2099.21,21530.67,78.19,75.86,53.66,32.75,1327.96,0.06,0.78,0.76,13.59,0.6326,1.03
USA,2008,1631.29,37848.83,55.5,77.96,38.81,26.56,370.21,0.15,0.56,0.78,34.63,0.2269,0.72
Germany,2003,4868.71,42091.53,36.35,41.41,48.56,12.9,2245.66,0.28,0.36,0.41,38.54,0.4612,0.88
India,2003,5339.63,48972.14,19.75,77.82,27.26,16.68,540.64,0.46,0.20,0.78,56.06,0.1013,0.26
Japan,2015,9494.51,4162.21,60.51,31.76,57.5,17.67,4533.37,0.17,0.61,0.32,24.83,0.4775,1.91
Russia,2023,824.99,11225.77,21.41,57.79,23.86,11,4155.18,0.15,0.21,0.58,65.14,5.0366,0.36
USA,2016,6038.69,37953.18,40.48,15.25,28.88,13.06,3117.82,0.49,0.40,0.15,58.06,0.5163,2.67
Australia,2014,5312.34,27259.64,75.19,20.15,31.53,18.84,2289.58,0.29,0.75,0.20,49.63,0.4310,3.75
Japan,2003,5210.71,16720.15,15.98,70.52,26.11,12.72,2298.27,0.08,0.16,0.71,61.17,0.4411,0.23
Canada,2005,8744.28,10676.69,15.97,72.56,36.27,15.09,2349.35,0.17,0.16,0.73,48.64,0.2687,0.22
Germany,2015,2134.83,14383.64,24.07,47.28,38.31,11.63,3740.04,0.29,0.24,0.47,50.06,1.7519,0.51
USA,2003,503.66,21749.8,51.91,33.78,40.74,22.5,674.72,0.08,0.52,0.34,36.76,1.3396,1.53
China,2005,6755.49,9268.99,26.4,41.57,21.63,34.64,2679.91,0.36,0.26,0.42,43.73,0.3967,0.62
Brazil,2004,3517.06,48229.18,47.77,70.87,28.76,34.37,4072.7,0.29,0.48,0.71,36.87,1.1580,0.68
Brazil,2015,274.14,5825.63,30.67,24.77,52.31,37.15,2575.12,0.37,0.31,0.25,10.54,9.3934,1.24
Russia,2024,2588.6,49286.08,48.03,30.64,52.42,32.37,118.02,0.2,0.48,0.31,15.21,0.0456,1.55
Australia,2015,3162.34,42173.72,28.6,64.98,33.2,17.33,1261.22,0.24,0.29,0.65,49.47,0.3988,0.45
Russia,2009,6206.7,21446.01,88.3,75.47,38.45,31.07,3359.49,0.47,0.88,0.75,30.48,0.5413,1.17
China,2008,1808.6,37120.91,46.88,16.5,27.34,32.61,4674.29,0.14,0.47,0.17,40.05,2.5845,2.76
India,2003,4189.24,33740,68.21,66.26,52.89,26.29,4474.05,0.07,0.68,0.66,20.82,1.0680,1.03
Australia,2013,4876.51,11057.7,64.55,55.15,58.27,34.21,4122.39,0.49,0.65,0.55,7.52,0.8454,1.18
UK,2003,4646.45,17283.97,46.7,26.15,31.65,12.14,4753.31,0.05,0.47,0.26,56.21,1.0230,1.81
India,2011,9742.01,25899.57,25.3,62.91,51.28,27.84,1435.59,0.45,0.25,0.63,20.88,0.1474,0.40
Australia,2023,550.49,32073.29,48.41,60.95,34.1,24.4,111.37,0.42,0.48,0.61,41.50,0.2023,0.79
Australia,2009,9514.59,27373.3,62.88,19.94,20.11,34.16,1804.15,0.27,0.63,0.20,45.73,0.1896,3.15
China,2003,5861.18,23912.88,44.09,45.16,43.99,13.84,2906.2,0.37,0.44,0.45,42.17,0.4958,0.98
Canada,2017,7977.7,22436.04,11.96,63.08,36.42,16.38,1616.51,0.1,0.12,0.63,47.20,0.2026,0.19
China,2012,4360.89,25164.09,6.53,23.41,50.34,26.76,268.81,0.39,0.07,0.23,22.90,0.0616,0.30
Australia,2012,4593,22000.4,32.87,42.39,49.95,38.42,2560.58,0.4,0.33,0.42,11.63,0.5575,0.79
USA,2013,8805.33,27295.84,17.77,18.45,57.84,12.5,1038.5,0.07,0.18,0.18,29.66,0.1179,1.00
India,2017,8969.75,44455.27,82.03,31.48,37.51,32.3,3651.48,0.27,0.82,0.31,30.19,0.4071,2.65
China,2000,2463.02,31825.05,19.95,25.26,39.3,16.16,491.55,0.48,0.20,0.25,44.54,0.1996,0.80
Canada,2020,2072.49,36269.73,38.51,45.35,36.02,13.16,4792.72,0.48,0.39,0.45,50.82,2.3125,0.87
Germany,2015,5012.73,30075.42,65.53,19.89,31.88,21.84,4389.57,0.49,0.66,0.20,46.28,0.8757,3.30
Russia,2014,9012.74,32329.38,74.31,36.82,45.51,27.49,4375.58,0.35,0.74,0.37,27.00,0.4855,2.00
Australia,2021,3291.32,29128.32,45.61,29.26,53.12,34.81,3959.96,0.11,0.46,0.29,12.07,1.2032,1.59
UK,2024,6554.94,1829.89,20.4,62.22,26.31,29.04,3186.27,0.24,0.20,0.62,44.65,0.4861,0.32
Germany,2004,7110.7,49980.12,28.03,58.98,59.27,24.75,314.47,0.38,0.28,0.59,15.98,0.0442,0.47
Brazil,2005,7808.88,2163.66,40.61,16.65,47.35,18.57,3329.01,0.18,0.41,0.17,34.08,0.4263,2.41
Japan,2005,5682.85,20059.83,35.99,76.74,51.2,18.78,3747.29,0.41,0.36,0.77,30.02,0.6594,0.47
Canada,2002,4084.31,5703.23,34.64,62.13,59.95,33.12,697.56,0.44,0.35,0.62,6.93,0.1708,0.56
UK,2015,9673.46,5297.96,16.21,53.12,40.16,13.42,3097.99,0.39,0.16,0.53,46.42,0.3203,0.30
Japan,2011,6152.17,39779.58,82.63,43.44,22.85,14.39,2420.39,0.2,0.83,0.43,62.76,0.3934,1.93
Canada,2003,7312.8,21583.33,7.53,22.45,51.61,31.59,2388.59,0.38,0.08,0.22,16.80,0.3266,0.36
USA,2000,3515.33,40156.37,42.4,77.34,54.83,38.83,1037.34,0.08,0.42,0.77,6.34,0.2951,0.55
Russia,2003,6732.5,14002.93,88.33,10.55,26.5,13.61,3710.22,0.2,0.88,0.11,59.89,0.5511,8.00
Germany,2000,2652.2,13194.91,61.08,58.47,20.97,28.28,4629.37,0.39,0.61,0.58,50.75,1.7455,1.05
India,2020,2526.46,12935.95,35.21,45.52,25.43,17.18,3949.63,0.41,0.35,0.46,57.39,1.5633,0.76
Canada,2007,7175.75,30999.21,17.42,73.18,32.96,10.77,1876.71,0.19,0.17,0.73,56.27,0.2615,0.23
India,2023,5261.81,40842.47,86.93,36.65,56.97,34.97,4921.68,0.48,0.87,0.37,8.06,0.9354,2.35
Russia,2004,6864.44,22886.92,6.19,46.31,20.1,25.26,1852.64,0.17,0.06,0.46,54.64,0.2699,0.13
Australia,2001,2767.44,19272.82,62.92,61.96,52.15,10.72,1210.4,0.35,0.63,0.62,37.13,0.4374,1.02
Brazil,2011,6027.36,48692.19,79.81,13.33,54.19,36.86,4842.02,0.45,0.80,0.13,8.95,0.8033,6.15
Germany,2021,4494.94,6279.32,7.14,13.81,52.44,26.07,3959.59,0.3,0.07,0.14,21.49,0.8809,0.50
Russia,2016,6009.91,24588.32,66.64,24.82,23.29,32.11,3818.16,0.24,0.67,0.25,44.60,0.6353,2.68
Russia,2006,2979.71,20720.14,89.9,20.25,47.17,22.71,433.29,0.15,0.90,0.20,30.12,0.1454,4.50
USA,2010,7182.96,5357.27,59.37,10.45,58.16,15.55,1000.52,0.14,0.59,0.10,26.29,0.1393,5.90
Japan,2003,8078.7,13775.92,40.25,53.61,24.81,23.97,141.66,0.12,0.40,0.54,51.22,0.0175,0.74
Brazil,2004,2673.17,1907.84,79.32,65.72,21.27,18.63,3894.41,0.25,0.79,0.66,60.10,1.4569,1.20
Germany,2005,3076.14,43909.24,52.11,77,54.95,18.9,1427.3,0.3,0.52,0.77,26.15,0.4640,0.68
Australia,2010,6645.43,30588.55,68.7,40.86,45.8,29.32,704.51,0.43,0.69,0.41,24.88,0.1060,1.68
Australia,2000,6986.29,40843.42,54.96,29.58,45.86,12.82,950.36,0.15,0.55,0.30,41.32,0.1360,1.83
China,2024,7070.59,26316.95,8.25,70.47,58.58,21.91,3223.6,0.39,0.08,0.70,19.51,0.4559,0.11
Russia,2009,6858.72,30175.74,23.12,69.11,50.79,26.4,2193.6,0.36,0.23,0.69,22.81,0.3198,0.33
Canada,2019,3988.8,35192.3,11.69,53.74,35.9,31.3,4709.91,0.34,0.12,0.54,32.80,1.1808,0.22
USA,2023,4009.05,45446.58,14.07,29.12,37.43,28.99,1861.16,0.2,0.14,0.29,33.58,0.4642,0.48
Brazil,2020,2622.69,5041.72,6.31,73.6,25.79,36.59,4177.68,0.19,0.06,0.74,37.62,1.5929,0.08
Australia,2010,1652.65,16881.95,40.8,22.49,32.16,39.77,2755,0.39,0.41,0.22,28.07,1.6670,1.86
Germany,2023,6956.52,35596.8,20.19,13.06,37.82,38.12,3541.47,0.17,0.20,0.13,24.06,0.5091,1.54
China,2016,1022.57,47938.35,77.73,65.76,30.44,32.92,884.87,0.2,0.78,0.66,36.64,0.8653,1.18
Germany,2007,9384.14,49049.97,68.75,49.46,56.63,30.58,3757.47,0.48,0.69,0.49,12.79,0.4004,1.41
USA,2012,8284.19,32086.1,53.72,27.25,20.47,11.06,473.99,0.5,0.54,0.27,68.47,0.0572,2.00
Canada,2019,8589.31,10083.12,46.57,56.96,43.48,26,3471.05,0.05,0.47,0.57,30.52,0.4041,0.82
China,2017,9076.02,6400.84,26.75,63.67,50.86,29.91,2354.31,0.36,0.27,0.64,19.23,0.2594,0.42
China,2021,4145.19,47329.16,45.37,69.12,49.28,22.39,1181.2,0.29,0.45,0.69,28.33,0.2850,0.65
Japan,2015,8482.34,21979.42,59.5,29.75,45.75,21.54,2427.92,0.26,0.60,0.30,32.71,0.2862,2.00
Brazil,2001,1664.81,10143.39,71.49,11.79,36.41,26.28,4285.61,0.17,0.71,0.12,37.31,2.5742,5.92
China,2004,314.25,46727.68,11.94,45.7,56.74,37.2,815.86,0.28,0.12,0.46,6.06,2.5962,0.26
Japan,2017,7870.42,5673.95,65.22,69.93,33.16,17.83,889.65,0.26,0.65,0.70,49.01,0.1130,0.93
Japan,2002,840.49,36613.77,68.13,24.55,50.01,21.97,2693.29,0.23,0.68,0.25,28.02,3.2044,2.72
USA,2021,9886.39,31450.52,52.51,39.48,57.07,29.59,3145.01,0.43,0.53,0.39,13.34,0.3181,1.36
India,2016,6780.48,4842.87,23.22,27.95,25.14,15.58,2129.99,0.17,0.23,0.28,59.28,0.3141,0.82
Germany,2015,7559.15,17268.07,50.83,10.94,57.88,35.05,1368.64,0.32,0.51,0.11,7.07,0.1811,4.64
Canada,2005,2533.46,7921.57,47.73,72.9,51.04,29.98,382.6,0.44,0.48,0.73,18.98,0.1510,0.66
UK,2018,6771.27,30422.68,45.44,19.45,44.66,20.57,296.48,0.49,0.45,0.19,34.77,0.0438,2.37
Germany,2006,527.88,24117.1,44.15,63.67,34.94,31.67,252.06,0.32,0.44,0.64,33.39,0.4775,0.69
China,2017,8394.47,711.62,14.42,34.26,56.17,18.38,4511.35,0.28,0.14,0.34,25.45,0.5374,0.41
Canada,2013,1779.28,48797.67,20.55,29.44,21.76,33.23,700.22,0.43,0.21,0.29,45.01,0.3935,0.72
Australia,2005,7003.84,17804.44,13.27,75.87,37.27,12.12,1510.86,0.13,0.13,0.76,50.61,0.2157,0.17
India,2007,2322.36,13281.12,25.61,56,50.27,22.8,4930.17,0.33,0.26,0.56,26.93,2.1229,0.46
Australia,2014,777.69,11510.93,27.4,58.08,52.45,17.85,4641,0.08,0.27,0.58,29.70,5.9677,0.47
Australia,2014,4866.79,8361.39,25.83,63.18,28.09,34.5,262.17,0.35,0.26,0.63,37.41,0.0539,0.41
Brazil,2014,1775.93,49957.29,22.93,33.87,21.9,32.58,2778.75,0.41,0.23,0.34,45.52,1.5647,0.68
Germany,2015,7321.5,15107.92,67.51,49.46,52.11,35.26,3185.82,0.08,0.68,0.49,12.63,0.4351,1.39
UK,2000,2451.9,20572.92,74.58,28.92,36.88,29.55,317.86,0.43,0.75,0.29,33.57,0.1296,2.59
USA,2010,3490.48,43632.12,32.8,68.42,25.74,33.86,3654.22,0.11,0.33,0.68,40.40,1.0469,0.49
UK,2024,5717.65,32273.43,30.94,51.95,23.42,23.16,4939.96,0.13,0.31,0.52,53.42,0.8640,0.60
Australia,2004,2921.19,18750.37,76.74,27.04,45.63,30.34,2175.43,0.43,0.77,0.27,24.03,0.7447,2.85
China,2004,3842.08,44967.26,58.03,72.98,43.31,10.93,2274.62,0.11,0.58,0.73,45.76,0.5920,0.79
India,2020,8174.66,37611.35,29.94,50.66,54.16,36.42,3313.77,0.35,0.30,0.51,9.42,0.4054,0.59
Russia,2005,1874.18,11781.08,65.66,44.65,21.26,30.54,3695.88,0.18,0.66,0.45,48.20,1.9720,1.47
UK,2001,913.8,32365.08,34.29,12.41,54.74,35.98,3959.37,0.16,0.34,0.12,9.28,4.3329,2.83
Australia,2005,3350.74,46158.73,54.86,73.69,55.49,33.13,434.02,0.34,0.55,0.74,11.38,0.1295,0.74
India,2013,4301.33,25074.81,89.37,76.66,37.85,18.59,4013.41,0.1,0.89,0.77,43.56,0.9331,1.16
Canada,2010,5472.33,36813.81,30.64,49.38,23.07,18.19,4327.17,0.31,0.31,0.49,58.74,0.7907,0.63
Germany,2003,3786.99,48569.64,84.09,40.98,57.87,33.99,273.87,0.47,0.84,0.41,8.14,0.0723,2.05
Japan,2023,7920.13,34675.5,32.26,35.17,22.88,15.54,243.72,0.43,0.32,0.35,61.58,0.0308,0.91
Brazil,2024,489.26,5570.72,50.92,28.76,43.63,13.32,2776.91,0.43,0.51,0.29,43.05,5.6757,1.76
India,2008,4374.5,12605.7,44.1,50.22,39.73,10.45,2509.19,0.19,0.44,0.50,49.82,0.5736,0.88
China,2023,3884.33,29957.27,71.57,18.97,53.4,18.95,4901.48,0.37,0.72,0.19,27.65,1.2619,3.79
China,2002,6511.03,14140.01,10.19,74.34,40.1,12.98,1507.29,0.4,0.10,0.74,46.92,0.2315,0.14
India,2015,9666.13,47898.31,58.31,22.32,38.76,34.05,2971.49,0.46,0.58,0.22,27.19,0.3074,2.64
China,2010,5152.72,20564.93,69.66,62.19,55.23,24.54,2558.03,0.17,0.70,0.62,20.23,0.4964,1.13
Germany,2003,9870.08,23132.91,45.13,31.48,58.56,17.58,2701.88,0.39,0.45,0.31,23.86,0.2737,1.45
China,2000,3092.27,35229.3,13.95,25.82,41.97,28.06,3315.36,0.15,0.14,0.26,29.97,1.0721,0.54
UK,2024,405.59,26450.36,25.81,49.05,38.19,12.11,2711.1,0.06,0.26,0.49,49.70,6.6843,0.53
Japan,2020,1740.07,19416.23,62.77,63.56,53.24,31.78,84.38,0.27,0.63,0.64,14.98,0.0485,0.98
China,2021,4011.74,4293.57,81.11,60.87,53.24,25.04,4226.37,0.39,0.81,0.61,21.72,1.0535,1.33
Japan,2015,3231.71,30024.06,40.84,26.36,32.78,10.19,1045.71,0.15,0.41,0.26,57.03,0.3236,1.58
Australia,2018,1060.84,43445.21,52.64,33.14,43.05,19.58,1194.22,0.07,0.53,0.33,37.37,1.1257,1.61
USA,2015,4383.34,34445.24,24.41,70.82,26.16,32.51,3257.47,0.22,0.24,0.71,41.33,0.7431,0.34
Germany,2010,3447.35,19384,40.04,60.63,45.42,15.64,2414.87,0.14,0.40,0.61,38.94,0.7005,0.66
USA,2007,1313.93,6822.44,33.63,59.89,53.36,38.86,2893.68,0.22,0.34,0.60,7.78,2.2023,0.57
Australia,2022,3031.56,40908.74,60.72,28.82,27.5,36.9,2512.62,0.46,0.61,0.29,35.60,0.8288,2.10
Germany,2000,8875.72,47116.54,88.7,65.44,32.92,33.35,2118.42,0.38,0.89,0.65,33.73,0.2387,1.37
India,2020,3090.28,19719.51,74.13,35.09,37.96,12.36,2442.35,0.22,0.74,0.35,49.68,0.7903,2.11
India,2008,7168.16,36567.79,21.33,38.1,53.8,20.62,748.37,0.2,0.21,0.38,25.58,0.1044,0.55
Japan,2011,6159.27,20832.79,54.1,30.13,49.25,18.95,4848.06,0.46,0.54,0.30,31.80,0.7871,1.80
Australia,2021,4329.09,25362.21,10.64,18.5,32.67,14.13,2895.02,0.45,0.11,0.19,53.20,0.6687,0.58
Japan,2007,2466.35,41905.58,25.99,39.43,29.72,39.99,1469.74,0.32,0.26,0.39,30.29,0.5959,0.67
Brazil,2016,3753.25,4629.5,19.64,11.19,47.83,14.42,3578.56,0.21,0.20,0.11,37.75,0.9535,1.82
China,2009,5961.86,26751.6,33.52,41.91,39.2,19.46,4406.53,0.41,0.34,0.42,41.34,0.7391,0.81
Russia,2006,3572.46,11123.7,62.7,60.75,43.74,36.4,1517.51,0.35,0.63,0.61,19.86,0.4248,1.03
Brazil,2018,2227.47,17320.39,47.45,77.25,45.95,14.33,1656.33,0.3,0.47,0.77,39.72,0.7436,0.61
China,2024,1252.98,32399.23,84.3,15.5,42.35,24.09,2220.82,0.38,0.84,0.16,33.56,1.7724,5.25
Germany,2005,8809.69,1847.81,23.08,29.69,44.52,39.27,1125.58,0.11,0.23,0.30,16.21,0.1278,0.77
Japan,2020,4459.1,29894.34,35.96,44.59,55.5,17.42,4058.45,0.47,0.36,0.45,27.08,0.9102,0.80
Germany,2023,6289.56,14530.39,33.04,21.93,54.73,31.09,2941.67,0.49,0.33,0.22,14.18,0.4677,1.50
Germany,2023,4955.06,33639.48,25.06,18.18,25.96,12.4,332.37,0.21,0.25,0.18,61.64,0.0671,1.39
China,2018,8738.41,7508.28,89.42,41.66,43.46,28.03,4983.69,0.48,0.89,0.42,28.51,0.5703,2.12
Australia,2017,5514.66,36922.67,37.91,50.65,37.57,20.17,2896.11,0.41,0.38,0.51,42.26,0.5252,0.75
China,2014,4859.74,32459.17,84.94,67.41,31.42,30.99,4455.18,0.47,0.85,0.67,37.59,0.9168,1.27
Canada,2001,9253.55,48576.47,38.19,79.85,45.25,22.99,2533.01,0.46,0.38,0.80,31.76,0.2737,0.48
India,2013,7224.93,45606.15,22.35,64.2,40.44,18.97,2933.13,0.14,0.22,0.64,40.59,0.4060,0.34
India,2020,1204.34,14523.49,15.13,25.49,51,26.38,2299.65,0.17,0.15,0.25,22.62,1.9095,0.60
Brazil,2009,1859.27,1852.17,77.72,62.36,23.74,14.19,2142.67,0.17,0.78,0.62,62.07,1.1524,1.26
India,2015,7892.52,32940.74,7.73,47.6,32.11,34.43,1130.61,0.09,0.08,0.48,33.46,0.1433,0.17
China,2006,8374.93,30342.93,86.97,41.56,21.03,32.52,4812.52,0.23,0.87,0.42,46.45,0.5746,2.07
UK,2007,5497.39,1857.72,40.55,75.5,49.84,26.35,949.77,0.21,0.41,0.76,23.81,0.1728,0.54
Japan,2009,5589.11,6572.54,26.03,59.15,56.5,21.01,2655.7,0.2,0.26,0.59,22.49,0.4752,0.44
China,2014,6356.14,29442.73,57.48,57.72,43.5,37.46,481.13,0.21,0.57,0.58,19.04,0.0757,0.98
China,2007,4447.25,45635.45,16.3,10.82,44.68,29.03,4967.22,0.08,0.16,0.11,26.29,1.1169,1.45
Russia,2012,6833.97,45371.76,11.13,70.56,21.86,18.54,2800.6,0.13,0.11,0.71,59.60,0.4098,0.15
Japan,2011,1173.96,7998.51,75.36,65.53,40.15,34.2,4082.19,0.18,0.75,0.66,25.65,3.4773,1.14
Canada,2007,9616.66,19536.41,41.1,30.93,41.07,29.05,2836.5,0.45,0.41,0.31,29.88,0.2950,1.32
India,2014,7526.53,2638.54,49.05,30.45,21.56,13.81,4034.68,0.47,0.49,0.30,64.63,0.5361,1.63
Japan,2011,6348.62,23728.96,20.02,13.74,51.3,13.43,2695.33,0.18,0.20,0.14,35.27,0.4246,1.43
